EmployeeID,Name,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
116,Shaun Gale,37,No,Travel_Rarely,359.0551181,Sales,3,3,Life Sciences,1,152,3,Male,43.84699706,3,3,Sales Executive,4,Single,7428,7600,2,Y,No,12,3,1,160,0,12,3,3,5,3,5,3
117,Chandni Sheehan,34,No,Travel_Rarely,439.1338583,Research & Development,5,3,Medical,1,153,3,Female,53.62603127,2,3,Manager,1,Single,11631,9295,2,Y,No,12,3,4,160,0,14,6,3,11,10,2,8
118,Ocean Kaur,36,No,Travel_Frequently,382.6771654,Sales,11,2,Technical Degree,1,154,2,Female,46.73166792,3,3,Sales Executive,4,Married,9738,8100,0,Y,No,14,3,3,160,1,10,6,3,9,7,0,8
119,Sama Gonzalez,36,No,Travel_Rarely,206.2785827,Research & Development,3,2,Life Sciences,1,155,1,Female,25.19027289,3,1,Laboratory Technician,4,Divorced,2835,4366.23,5,Y,No,22,4,1,160,1,7,2,3,1,0,4,0
120,Mikey Simmonds,43,No,Travel_Frequently,452.1259843,Sales,26,2,Life Sciences,1,158,3,Male,55.21260024,3,4,Manager,4,Married,16959,9570,1,Y,Yes,12,3,4,160,2,25,3,4,25,12,0,12
121,Jan Smyth,30,No,Travel_Frequently,256.6672441,Research & Development,23,3,Life Sciences,1,159,1,Male,31.34362199,1,1,Research Scientist,3,Divorced,2613,5432.79,1,Y,No,25,4,3,160,3,10,2,2,10,7,0,9
122,Precious Case,33,No,Non-Travel,323.6220472,Sales,22,2,Marketing,1,160,3,Male,39.51999077,3,2,Sales Executive,2,Married,6146,6850,0,Y,No,13,3,1,160,1,8,2,4,7,7,4,7
123,Meera Bruce,56,Yes,Travel_Rarely,244.0700787,Research & Development,14,4,Life Sciences,1,161,2,Female,29.80528472,3,1,Research Scientist,2,Married,4963,5166.15,9,Y,Yes,18,3,1,160,3,7,2,3,5,4,15,3
124,Henry Hood,51,No,Travel_Rarely,408.6614173,Research & Development,6,3,Life Sciences,1,162,1,Male,49.90480586,3,5,Research Director,3,Single,19537,8650,7,Y,No,13,3,3,160,0,23,5,3,20,18,7,15
125,Simone Love,31,Yes,Travel_Rarely,406.2992126,Sales,6,4,Life Sciences,1,163,2,Male,49.61633878,1,2,Sales Executive,3,Married,6172,8600,4,Y,Yes,18,3,2,160,0,12,3,2,7,7,4,7
126,Joanna Blake,26,No,Travel_Rarely,207.8532283,Research & Development,6,3,Other,1,164,3,Female,25.38256505,2,1,Research Scientist,2,Married,2368,4399.56,1,Y,No,19,3,3,160,0,5,3,2,5,4,15,3
127,Sahra Odling,58,Yes,Travel_Rarely,346.4314961,Research & Development,23,4,Medical,1,165,4,Female,42.30542895,3,3,Healthcare Representative,4,Married,10312,7332.8,1,Y,No,12,3,4,160,1,40,3,2,40,10,0,6
128,Cobie Watkins,19,Yes,Travel_Rarely,225.7096063,Sales,22,1,Marketing,1,167,4,Male,27.56314545,3,1,Sales Representative,3,Single,1675,4777.52,1,Y,Yes,19,3,4,160,0,0,2,2,0,0,2,0
129,Jayden Bernard,22,No,Travel_Rarely,188.9574803,Research & Development,2,1,Technical Degree,1,169,3,Male,23.07505914,3,1,Laboratory Technician,4,Married,2523,3999.6,0,Y,No,14,3,3,160,1,3,2,3,2,1,5,1
130,Eilidh Berger,49,No,Travel_Rarely,482.2559055,Research & Development,20,4,Medical,1,170,3,Female,58.89199792,3,2,Manufacturing Director,1,Married,6567,10207.75,1,Y,No,14,3,3,160,0,16,2,2,15,11,1,11
131,Hafsah Fulton,43,No,Travel_Frequently,253.5179528,Research & Development,28,3,Medical,1,171,2,Female,30.95903767,4,1,Research Scientist,3,Single,4739,5366.13,4,Y,No,12,3,4,160,0,18,2,3,3,2,2,2
132,Martha Trevino,50,No,Travel_Frequently,394.488189,Sales,12,3,Marketing,1,174,3,Female,48.17400335,3,3,Sales Executive,4,Single,9208,8350,4,Y,No,11,3,4,160,0,16,3,3,2,2,2,1
133,Campbell Guy,31,Yes,Travel_Rarely,337.7952756,Sales,20,3,Life Sciences,1,175,2,Female,41.25079328,1,2,Sales Executive,3,Married,4559,7150,3,Y,Yes,11,3,3,160,1,4,2,3,2,2,0,2
134,Boris England,41,No,Travel_Rarely,399.2125984,Sales,9,1,Life Sciences,1,176,3,Male,48.75093752,3,3,Sales Executive,3,Divorced,8189,8450,3,Y,Yes,13,3,3,160,1,12,2,3,9,7,5,7
135,Mindy Lynn,26,No,Travel_Rarely,170.0787402,Human Resources,25,1,Life Sciences,1,177,3,Female,20.76963019,3,1,Human Resources,3,Married,2942,3600,1,Y,No,23,4,4,160,1,8,3,3,8,7,0,7
136,Zakariya Millar,36,No,Travel_Rarely,396.8277165,Research & Development,6,2,Medical,1,178,2,Male,48.45970115,3,2,Manufacturing Director,2,Divorced,4941,8399.52,6,Y,No,20,4,4,160,2,7,0,3,3,2,0,1
137,Brook Mathis,51,Yes,Travel_Frequently,454.6984252,Research & Development,8,4,Life Sciences,1,179,1,Male,55.5267409,1,3,Manufacturing Director,4,Single,10650,9624.45,2,Y,No,15,3,4,160,0,18,2,3,4,2,5,3
138,Stacie Novak,39,No,Travel_Rarely,425.1968504,Sales,4,4,Life Sciences,1,182,4,Female,51.92407546,2,2,Sales Executive,3,Married,5902,9000,4,Y,No,14,3,3,160,1,17,1,4,15,11,2,9
139,Sufyaan Thomas,25,No,Travel_Rarely,330.7086614,Sales,28,3,Life Sciences,1,183,1,Male,40.38539203,2,2,Sales Executive,3,Married,8639,7000,2,Y,No,18,3,4,160,0,6,3,3,2,2,4,2
140,Frankie Greig,30,No,Travel_Rarely,194.8818898,Human Resources,9,3,Human Resources,1,184,3,Male,23.79853459,3,2,Human Resources,4,Married,6347,4125,0,Y,Yes,19,3,4,160,0,12,2,1,11,9,0,7
141,Rahima Sampson,32,Yes,Travel_Rarely,242.4954331,Research & Development,9,3,Medical,1,190,1,Female,29.61299256,3,1,Laboratory Technician,1,Single,4200,5132.82,7,Y,No,22,4,1,160,0,10,2,4,5,4,0,4
142,Kofi Wicks,45,No,Travel_Rarely,239.3461417,Research & Development,29,3,Medical,1,192,3,Male,29.22840824,3,1,Research Scientist,4,Single,3452,5066.16,5,Y,No,13,3,2,160,0,9,2,2,6,5,2,3
143,Zeynep Blevins,38,No,Travel_Rarely,267.6897638,Research & Development,3,5,Technical Degree,1,193,4,Female,32.68966711,3,2,Research Scientist,3,Single,4317,5666.1,3,Y,Yes,20,4,2,160,0,19,2,3,3,2,0,2
144,Teddy Robertson,30,No,Travel_Rarely,209.427874,Research & Development,18,3,Life Sciences,1,194,1,Female,25.57485721,3,1,Research Scientist,3,Single,2632,4432.89,1,Y,No,14,3,3,160,0,5,4,2,5,4,0,4
145,Jae Mccartney,32,No,Travel_Frequently,359.0551181,Sales,9,2,Medical,1,195,4,Male,43.84699706,1,2,Sales Executive,4,Divorced,4668,7600,0,Y,No,17,3,4,160,3,9,2,4,8,7,2,7
146,Shanae Frederick,30,No,Travel_Rarely,225.1743307,Research & Development,5,3,Technical Degree,1,197,4,Female,27.4977788,3,1,Research Scientist,1,Divorced,3204,4766.19,5,Y,No,14,3,4,160,1,8,3,3,3,2,1,2
147,Carlos Mays,30,No,Travel_Rarely,203.1292913,Research & Development,2,1,Medical,1,198,2,Male,24.80568857,2,1,Laboratory Technician,4,Single,2720,4299.57,0,Y,No,13,3,4,160,0,6,3,3,5,3,7,2
148,Darien Holmes,41,No,Travel_Frequently,470.3149606,Research & Development,10,3,Life Sciences,1,199,4,Male,57.4337968,2,4,Manager,1,Divorced,17181,9955,4,Y,No,13,3,2,160,1,21,2,2,7,6,1,7
149,Jacob Levy,41,No,Travel_Rarely,215.7264567,Research & Development,9,4,Life Sciences,1,200,3,Male,26.34402585,3,1,Laboratory Technician,1,Married,2238,4566.21,2,Y,No,21,4,4,160,1,7,2,3,5,0,0,4
150,Angelika Moody,19,No,Travel_Rarely,182.6588976,Research & Development,3,1,Medical,1,201,2,Female,22.3058905,3,1,Laboratory Technician,2,Single,1483,3866.28,1,Y,No,14,3,4,160,0,1,3,3,1,0,2,0
151,Daisy-May Allen,40,No,Travel_Frequently,251.9433071,Research & Development,26,3,Medical,1,202,2,Female,30.76674551,3,2,Research Scientist,2,Divorced,5605,5332.8,1,Y,No,11,3,1,160,1,20,2,3,20,7,0,13
152,Vinnie Dillard,35,No,Travel_Rarely,392.1259843,Sales,1,5,Marketing,1,204,3,Male,47.88553626,3,3,Sales Executive,2,Married,7295,8300,1,Y,No,13,3,1,160,2,10,3,3,10,8,4,6
153,Warren Parker,53,No,Travel_Rarely,303.4129134,Sales,6,2,Marketing,1,205,2,Male,37.05209716,3,2,Sales Representative,3,Married,2306,6422.24,2,Y,Yes,20,4,4,160,1,13,3,1,7,7,0,5
154,Haroon Lang,45,No,Travel_Rarely,262.9658268,Research & Development,9,3,Life Sciences,1,206,2,Male,32.11279063,3,2,Laboratory Technician,2,Divorced,2348,5566.11,8,Y,No,18,3,3,160,1,20,2,1,17,9,3,15
155,Alicja Casey,32,No,Travel_Frequently,389.7637795,Sales,8,3,Marketing,1,207,2,Female,47.59706917,3,3,Sales Executive,4,Single,8998,8250,1,Y,No,14,3,4,160,0,9,2,3,9,8,0,7
156,Kyron Bullock,29,No,Non-Travel,407.8507087,Research & Development,1,1,Technical Degree,1,208,4,Male,49.80580396,3,2,Manufacturing Director,3,Married,4319,8632.84,1,Y,No,13,3,1,160,1,10,1,3,10,7,0,9
157,Arham Hickman,51,No,Travel_Rarely,377.5374803,Research & Development,7,4,Medical,1,211,2,Male,46.10402123,2,2,Manufacturing Director,3,Married,6132,7991.21,2,Y,No,17,3,3,160,0,10,2,3,1,0,0,0
158,Fern Childs,58,No,Travel_Rarely,226.7489764,Research & Development,9,3,Medical,1,214,2,Female,27.69007096,2,1,Research Scientist,2,Married,3346,4799.52,4,Y,Yes,20,4,2,160,1,9,3,2,1,0,2,0
159,Sana Brookes,40,No,Travel_Rarely,434.6456693,Sales,4,4,Marketing,1,215,3,Male,53.07794381,2,3,Sales Executive,4,Married,10855,9200,7,Y,No,11,3,1,160,1,15,2,2,12,11,1,11
160,Priscilla Hart,34,No,Travel_Frequently,284.912126,Sales,2,4,Marketing,1,216,3,Female,34.79282294,3,1,Sales Representative,3,Married,2231,6030.64,6,Y,No,18,3,4,160,1,6,3,3,4,3,2,2
161,Kieran Moon,22,No,Travel_Rarely,209.427874,Research & Development,19,1,Medical,1,217,3,Male,25.57485721,3,1,Research Scientist,4,Married,2323,4432.89,1,Y,No,24,4,1,160,2,2,6,3,2,2,2,2
162,Anil Harding,27,No,Non-Travel,218.875748,Research & Development,9,3,Medical,1,218,4,Male,26.72861017,3,1,Research Scientist,2,Divorced,2024,4632.87,6,Y,No,18,3,4,160,1,6,1,1,2,2,0,2
163,Saba Carlson,28,No,Travel_Rarely,206.2785827,Research & Development,21,3,Medical,1,221,3,Male,25.19027289,3,1,Research Scientist,4,Married,2713,4366.23,1,Y,No,11,3,3,160,1,5,2,1,5,2,1,2
164,Joey Barrow,57,No,Travel_Rarely,333.440315,Research & Development,24,2,Life Sciences,1,223,3,Male,40.71897536,4,3,Healthcare Representative,4,Divorced,9439,7057.82,3,Y,Yes,16,3,2,160,1,12,2,1,5,3,0,4
165,Kaylen Kouma,27,No,Non-Travel,188.9574803,Research & Development,3,3,Medical,1,224,3,Male,23.07505914,2,1,Research Scientist,3,Divorced,2566,3999.6,1,Y,Yes,15,3,4,160,1,1,2,2,1,1,4,1
166,Ophelia Boyle,50,No,Travel_Rarely,444.3307087,Research & Development,11,3,Life Sciences,1,226,3,Female,54.26065886,3,5,Manager,2,Single,19926,9405,3,Y,No,15,3,2,160,0,21,5,3,5,4,1,4
167,Merryn Cooper,41,No,Travel_Rarely,259.8165354,Research & Development,14,3,Life Sciences,1,227,1,Male,31.72820631,3,1,Research Scientist,3,Divorced,2451,5499.45,4,Y,No,12,3,1,160,1,13,2,3,9,8,7,8
168,Aaisha Roy,30,No,Travel_Rarely,392.1259843,Sales,5,3,Life Sciences,1,228,2,Female,47.88553626,3,3,Sales Executive,4,Married,9419,8300,2,Y,No,12,3,3,160,1,12,2,3,10,9,0,4
169,Vivien Cunningham,38,No,Travel_Rarely,387.4015748,Sales,1,4,Life Sciences,1,230,1,Female,47.30860209,2,2,Sales Executive,4,Single,8686,8200,4,Y,No,22,4,3,160,0,12,2,4,8,3,1,7
170,Keaton Neale,32,No,Travel_Rarely,231.4729134,Research & Development,6,5,Life Sciences,1,231,3,Male,28.26694744,3,1,Research Scientist,3,Single,3038,4899.51,3,Y,No,20,4,1,160,0,8,2,3,5,4,1,4
171,Cole Espinosa,27,No,Travel_Rarely,217.3011024,Research & Development,17,3,Technical Degree,1,233,3,Male,26.53631801,3,1,Research Scientist,2,Married,3058,4599.54,0,Y,Yes,16,3,4,160,1,6,3,2,5,2,0,1
172,Erica Sheridan,19,Yes,Travel_Frequently,231.2598425,Sales,1,1,Technical Degree,1,235,3,Female,28.24092771,1,1,Sales Representative,1,Single,2325,4895,0,Y,No,21,4,1,160,0,1,5,4,0,0,7,0
173,Ceri Wilkinson,36,No,Travel_Frequently,256.6672441,Research & Development,3,2,Medical,1,238,4,Male,31.34362199,3,1,Laboratory Technician,2,Single,2088,5432.79,4,Y,No,12,3,3,160,0,13,3,2,8,7,6,2
174,Alan Buck,30,No,Non-Travel,251.9433071,Research & Development,9,3,Medical,1,239,3,Male,30.76674551,3,2,Laboratory Technician,1,Divorced,3072,5332.8,1,Y,No,11,3,3,160,2,12,4,3,12,9,0,10
175,Belinda Martin,45,No,Travel_Rarely,354.3307087,Sales,4,2,Life Sciences,1,240,3,Female,43.27006289,3,2,Sales Executive,1,Divorced,5006,7500,4,Y,Yes,11,3,1,160,1,9,3,4,5,4,2,3
176,Evie-Rose Hess,56,No,Travel_Rarely,253.5179528,Research & Development,8,3,Life Sciences,1,241,3,Female,30.95903767,3,1,Research Scientist,1,Divorced,4257,5366.13,4,Y,Yes,18,3,3,160,1,19,3,3,2,2,0,2
177,Sierra Mercer,33,No,Travel_Rarely,195.256063,Research & Development,2,3,Life Sciences,1,242,3,Male,23.84422777,3,1,Research Scientist,4,Single,2500,4132.92,0,Y,No,14,3,1,160,0,4,2,4,3,1,1,2
178,Glenn Turner,19,Yes,Travel_Rarely,193.6814173,Research & Development,2,3,Life Sciences,1,243,2,Male,23.65193561,2,1,Laboratory Technician,4,Single,1102,4099.59,1,Y,No,22,4,3,160,0,1,3,2,1,0,15,0
179,Sheena Irwin,46,No,Travel_Rarely,377.9527559,Sales,1,2,Marketing,1,244,2,Female,46.15473374,3,3,Sales Executive,1,Divorced,10453,8000,1,Y,No,25,4,3,160,3,24,2,3,24,13,2,7
180,Mari Summers,38,No,Travel_Rarely,201.5546457,Research & Development,9,2,Life Sciences,1,245,3,Female,24.61339641,3,1,Laboratory Technician,4,Single,2288,4266.24,1,Y,No,12,3,3,160,0,2,3,3,2,2,0,1
181,Ellen Fitzgerald,31,No,Travel_Rarely,234.6222047,Research & Development,12,1,Medical,1,246,3,Female,28.65153176,3,1,Research Scientist,4,Married,3929,4966.17,8,Y,Yes,23,4,3,160,1,7,0,3,4,2,1,2
182,Heather Huber,34,No,Travel_Rarely,217.3011024,Research & Development,27,2,Medical,1,247,4,Female,26.53631801,3,1,Research Scientist,2,Single,2311,4599.54,2,Y,No,15,3,4,160,0,9,3,3,3,2,0,2
183,Rayyan Kay,41,Yes,Travel_Rarely,255.3108661,Sales,20,2,Marketing,1,248,2,Female,31.17798419,3,1,Sales Representative,2,Single,3140,5404.08,1,Y,Yes,22,4,4,160,0,4,5,2,4,3,0,2
184,Marvin Baker,50,No,Travel_Rarely,209.427874,Research & Development,1,3,Medical,1,249,3,Male,25.57485721,2,1,Laboratory Technician,3,Married,3690,4432.89,2,Y,No,15,3,4,160,1,5,2,2,3,2,1,2
185,Ellise Harrell,53,No,Travel_Rarely,361.0029921,Research & Development,13,2,Medical,1,250,4,Female,44.08486702,4,2,Manufacturing Director,1,Divorced,4450,7641.23,1,Y,No,11,3,3,160,2,5,3,3,4,2,1,3
186,Katharine Cantu,33,No,Travel_Rarely,231.4729134,Research & Development,14,3,Medical,1,252,4,Female,28.26694744,3,1,Research Scientist,2,Married,2756,4899.51,1,Y,No,13,3,4,160,1,8,5,3,8,7,9,6
187,Aaliya Orr,40,No,Travel_Rarely,420.9448819,Research & Development,4,1,Medical,1,253,4,Female,51.40483471,3,5,Manager,3,Married,19033,8910,1,Y,No,14,3,2,160,1,21,2,3,20,8,2,9
188,Mayur Nash,55,No,Travel_Rarely,444.0944882,Research & Development,14,4,Medical,1,254,3,Male,54.23181215,4,5,Research Director,2,Single,18722,9400,8,Y,No,11,3,4,160,0,36,3,3,24,15,1,15
189,Calvin Bass,34,No,Travel_Frequently,438.163937,Research & Development,2,1,Life Sciences,1,256,4,Male,53.50758668,2,2,Manufacturing Director,3,Married,9547,9274.47,1,Y,No,17,3,3,160,0,10,2,2,10,9,1,9
190,Shannen Harding,51,No,Travel_Rarely,381.0746457,Research & Development,3,3,Medical,1,258,4,Female,46.53597185,3,4,Healthcare Representative,2,Single,13734,8066.08,3,Y,No,18,3,3,160,0,21,6,3,7,7,11,0
191,Berat Mclaughlin,52,No,Travel_Rarely,420.9448819,Research & Development,1,4,Life Sciences,1,259,3,Male,51.40483471,2,5,Manager,3,Married,19999,8910,0,Y,No,14,3,1,160,1,34,5,3,33,18,0,9
192,Danniella Mcbride,27,No,Travel_Rarely,226.7489764,Research & Development,9,3,Medical,1,260,4,Female,27.69007096,3,1,Research Scientist,2,Single,2279,4799.52,1,Y,No,16,3,4,160,0,7,2,2,7,7,0,3
193,Reece Atherton,35,Yes,Travel_Rarely,361.0029921,Research & Development,23,2,Life Sciences,1,261,2,Male,44.08486702,2,2,Manufacturing Director,3,Married,5916,7641.23,3,Y,Yes,13,3,1,160,0,8,1,3,1,0,2,1
194,Lindsey Serrano,43,No,Non-Travel,215.7264567,Research & Development,7,3,Medical,1,262,4,Male,26.34402585,4,1,Research Scientist,4,Divorced,2089,4566.21,4,Y,No,14,3,4,160,3,7,3,4,5,4,11,2
195,Liam Goodman,45,No,Non-Travel,436.5354331,Research & Development,2,2,Medical,1,264,1,Male,53.30871748,2,4,Manager,4,Married,16792,9240,9,Y,No,23,4,4,160,1,22,1,3,20,8,1,8
196,William Vaughn,37,No,Travel_Rarely,236.1968504,Research & Development,21,3,Life Sciences,1,267,2,Male,28.84382392,4,1,Research Scientist,1,Married,3564,4999.5,1,Y,Yes,12,3,1,160,1,8,3,2,8,7,1,7
197,Monika Hodgson,35,No,Travel_Frequently,258.2418898,Research & Development,2,3,Medical,1,269,2,Female,31.53591415,3,2,Laboratory Technician,2,Single,4425,5466.12,5,Y,No,11,3,4,160,0,10,5,3,6,2,0,2
198,Clare Guest,42,No,Non-Travel,396.8277165,Research & Development,21,2,Medical,1,270,3,Female,48.45970115,3,2,Manufacturing Director,3,Divorced,5265,8399.52,2,Y,No,16,3,2,160,1,11,5,3,5,3,0,2
199,Usama Sharples,38,No,Travel_Rarely,424.3851969,Research & Development,2,4,Life Sciences,1,271,4,Male,51.82495817,3,2,Manufacturing Director,3,Married,6553,8982.82,9,Y,No,14,3,2,160,0,14,3,3,1,0,1,0
200,Ismail Kelly,38,No,Travel_Rarely,432.6524409,Research & Development,29,3,Technical Degree,1,273,4,Male,52.83453528,3,2,Manufacturing Director,4,Married,6261,9157.81,3,Y,No,18,3,1,160,1,9,3,1,7,7,2,7
201,Jon-Paul Whelan,27,No,Travel_Frequently,402.3392126,Research & Development,1,1,Technical Degree,1,274,3,Male,49.13275255,2,2,Manufacturing Director,1,Married,4298,8516.18,5,Y,No,19,3,3,160,1,6,1,3,2,2,1,0
202,Berat Santiago,49,No,Non-Travel,410.6064567,Research & Development,18,4,Life Sciences,1,275,4,Male,50.14232966,3,2,Manufacturing Director,4,Divorced,6804,8691.17,1,Y,Yes,15,3,1,160,2,7,0,3,7,7,2,7
203,Tymon Torres,34,No,Travel_Frequently,231.4729134,Research & Development,10,4,Medical,1,277,4,Male,28.26694744,3,1,Research Scientist,3,Divorced,3815,4899.51,1,Y,Yes,17,3,4,160,1,5,4,4,5,3,3,0
204,Siraj Rush,40,No,Travel_Rarely,261.3911811,Research & Development,19,2,Medical,1,281,3,Male,31.92049847,3,2,Laboratory Technician,4,Married,2741,5532.78,8,Y,Yes,15,3,3,160,1,15,2,4,7,2,0,7
205,River Mccabe,38,Yes,Travel_Rarely,335.6055118,Research & Development,29,1,Medical,1,282,2,Male,40.9833843,3,2,Healthcare Representative,1,Married,6673,7103.65,7,Y,Yes,19,3,2,160,0,17,2,3,1,0,1,0
206,Stacie Hurley,29,Yes,Travel_Rarely,373.2283465,Sales,27,3,Marketing,1,283,2,Female,45.57779957,3,3,Sales Executive,4,Married,7639,7900,1,Y,No,22,4,4,160,3,10,3,2,10,4,2,9
207,Kalum Lister,22,No,Travel_Rarely,214.151811,Research & Development,5,3,Life Sciences,1,284,4,Male,26.15173369,4,1,Research Scientist,2,Divorced,2328,4532.88,1,Y,Yes,16,3,1,160,1,4,2,2,4,2,1,2
208,Jem Murillo,36,No,Travel_Frequently,214.151811,Research & Development,18,1,Medical,1,286,2,Female,26.15173369,3,1,Laboratory Technician,4,Single,2153,4532.88,1,Y,No,13,3,1,160,0,8,2,3,8,1,0,7
209,Martin Huynh,40,No,Non-Travel,329.1099213,Research & Development,9,5,Life Sciences,1,287,4,Male,40.1901575,2,2,Healthcare Representative,4,Married,4876,6966.16,9,Y,No,14,3,4,160,1,5,5,1,3,2,0,2
210,Keeley Conley,46,No,Travel_Rarely,368.0834646,Research & Development,1,4,Medical,1,288,4,Male,44.94951826,3,3,Healthcare Representative,1,Divorced,9396,7791.1,7,Y,No,16,3,3,160,1,17,3,3,4,2,9,3
211,Alexie Mcclure,32,Yes,Travel_Rarely,394.488189,Sales,4,4,Medical,1,291,4,Male,48.17400335,1,3,Sales Executive,4,Married,10400,8350,1,Y,No,11,3,3,160,0,14,2,2,14,8,5,8
212,Parris Patrick,30,No,Non-Travel,438.163937,Research & Development,1,1,Life Sciences,1,292,3,Male,53.50758668,2,3,Manufacturing Director,3,Single,8474,9274.47,1,Y,No,22,4,3,160,0,12,2,3,11,8,0,8
213,Skyla Castillo,27,No,Travel_Frequently,361.4173228,Sales,20,3,Life Sciences,1,293,4,Female,44.13546414,3,2,Sales Executive,3,Single,9981,7650,1,Y,No,14,3,4,160,0,7,2,3,7,7,4,7
214,Christopher Mcfarland,51,No,Travel_Rarely,432.2834646,Research & Development,8,4,Life Sciences,1,296,2,Male,52.78947672,2,3,Research Director,2,Married,12490,9150,5,Y,No,16,3,4,160,2,16,5,1,10,9,0,7
215,Nuala Simon,30,Yes,Travel_Rarely,236.1968504,Research & Development,3,3,Technical Degree,1,297,4,Female,28.84382392,3,1,Research Scientist,1,Single,2657,4999.5,5,Y,Yes,11,3,3,160,0,8,5,3,5,2,0,4
216,Sumayya Sparks,41,No,Travel_Rarely,400.1574803,Sales,6,3,Life Sciences,1,298,4,Female,48.86632435,3,3,Manager,4,Single,13591,8470,3,Y,Yes,18,3,3,160,0,16,3,3,1,0,0,0
217,Zuzanna Gross,30,Yes,Travel_Frequently,394.488189,Sales,26,4,Marketing,1,299,3,Female,48.17400335,2,2,Sales Executive,1,Single,6696,8350,5,Y,No,15,3,3,160,0,9,5,2,6,3,1,1
218,Brodie Wu,29,Yes,Travel_Rarely,214.151811,Research & Development,1,3,Technical Degree,1,300,3,Male,26.15173369,3,1,Research Scientist,3,Single,2058,4532.88,0,Y,No,14,3,4,160,0,7,1,2,6,2,12,5
219,Nahla Bentley,45,No,Non-Travel,382.6771654,Sales,6,3,Medical,1,302,4,Female,46.73166792,2,3,Sales Executive,4,Single,8865,8100,6,Y,No,12,3,4,160,0,23,2,3,19,7,0,8
220,Emelia Hanna,54,No,Travel_Rarely,380.3149606,Sales,3,3,Marketing,1,303,4,Female,46.44320083,3,2,Sales Executive,1,Married,5940,8050,2,Y,No,14,3,4,160,1,16,4,3,6,2,3,5
221,Aahil Barber,36,No,Travel_Rarely,286.5855118,Research & Development,5,2,Life Sciences,1,304,4,Male,34.99717302,3,2,Laboratory Technician,2,Single,5914,6066.06,8,Y,No,16,3,4,160,0,16,3,4,13,11,1,7
222,Hetty Kaye,33,No,Travel_Rarely,237.7714961,Research & Development,4,4,Medical,1,305,3,Female,29.03611608,2,1,Research Scientist,2,Married,2622,5032.83,6,Y,No,21,4,4,160,0,7,3,3,3,2,0,1
223,Christian Hail,37,No,Travel_Frequently,399.2125984,Research & Development,11,3,Other,1,306,2,Male,48.75093752,3,3,Research Director,4,Divorced,12185,8450,1,Y,Yes,14,3,3,160,3,10,1,3,10,8,5,7
224,Taylor Brewer,38,No,Travel_Rarely,370.8661417,Sales,3,3,Life Sciences,1,307,1,Male,45.28933249,3,3,Sales Executive,3,Divorced,10609,7850,0,Y,No,12,3,3,160,2,17,6,2,16,10,1,13
225,Yu Ford,31,No,Non-Travel,369.2702362,Research & Development,1,4,Medical,1,308,3,Male,45.09444412,1,2,Manufacturing Director,3,Married,4345,7816.22,0,Y,No,12,3,4,160,1,6,2,3,5,4,0,4
226,Kyal Kelley,59,No,Travel_Rarely,206.2785827,Research & Development,3,3,Life Sciences,1,309,3,Male,25.19027289,2,1,Research Scientist,4,Married,2177,4366.23,3,Y,No,17,3,1,160,1,7,6,3,1,0,5,0
227,Marley Blair,37,No,Travel_Frequently,321.9137008,Sales,4,4,Marketing,1,311,1,Male,39.31137137,3,1,Sales Representative,4,Divorced,2793,6813.84,4,Y,No,17,3,3,160,1,13,2,3,9,8,4,8
228,Nusaybah Guy,29,No,Travel_Frequently,399.2125984,Sales,1,1,Medical,1,312,2,Female,48.75093752,3,3,Sales Executive,4,Married,7918,8450,1,Y,No,14,3,4,160,1,11,5,3,11,10,0,1
229,Fearne Acosta,35,No,Travel_Frequently,392.1259843,Sales,1,3,Marketing,1,314,3,Female,47.88553626,3,3,Sales Executive,3,Single,8789,8300,1,Y,No,14,3,1,160,0,10,3,4,10,7,0,8
230,Ray Davey,29,Yes,Travel_Rarely,209.427874,Research & Development,18,1,Medical,1,315,3,Male,25.57485721,2,1,Research Scientist,4,Single,2389,4432.89,1,Y,Yes,13,3,3,160,0,4,3,2,4,3,2,1
231,Rudi Bryant,52,No,Travel_Rarely,231.4729134,Research & Development,2,3,Life Sciences,1,316,3,Female,28.26694744,2,1,Laboratory Technician,4,Single,3212,4899.51,7,Y,No,15,3,2,160,0,6,3,2,2,2,11,2
232,Darien Clayton,42,No,Travel_Rarely,402.7559055,Research & Development,4,2,Technical Degree,1,319,3,Male,49.18363815,3,5,Manager,4,Married,19232,8525,1,Y,No,11,3,4,160,0,22,3,3,22,17,2,15
233,Ines Maynard,59,No,Travel_Rarely,168.8976378,Human Resources,6,2,Medical,1,321,2,Male,20.62539664,3,1,Human Resources,3,Married,2267,3575,8,Y,No,17,3,4,160,0,7,2,2,2,2,0,2
234,Lillie-Rose Broadhurst,50,No,Travel_Rarely,446.9291339,Sales,1,4,Medical,1,323,4,Female,54.57797265,3,5,Manager,4,Divorced,19517,9460,3,Y,No,11,3,3,160,1,32,3,2,7,0,0,6
